model,sample_index,image_name,target_mode,selector,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,map_rank_spearman,map_top_half_iou,candidate_zero_gradcam
vit_base_patch16_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_signed,0.15,2,True,0.38199710845947266,0.02718786895275116,False,0.21481405198574066,0.2810457646846771,1.0
vit_base_patch16_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_signed,0.15,2,True,0.35065460205078125,0.0414620041847229,False,0.11191260069608688,0.35172414779663086,1.0
vit_base_patch16_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_signed,0.15,2,True,0.40889930725097656,-0.005876332521438599,False,0.1773589700460434,0.30666667222976685,1.0
vit_base_patch16_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_signed,0.15,2,True,-0.3660116195678711,-0.06083342432975769,False,0.0665396973490715,0.3154362440109253,1.0
vit_base_patch16_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_signed,0.15,2,True,-0.060028076171875,-0.005402430891990662,False,-0.035826247185468674,0.3802816867828369,1.0
vit_base_patch16_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_signed,0.15,2,True,-0.021999359130859375,-0.0025195106863975525,False,0.34578490257263184,0.21739129722118378,1.0
vit_base_patch16_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_signed,0.15,2,True,-0.0802927017211914,-0.006951689720153809,False,0.28531745076179504,0.2810457646846771,1.0
vit_base_patch16_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_signed,0.15,3,True,-0.09260940551757812,-0.011868536472320557,False,0.17259041965007782,0.3243243098258972,1.0
vit_base_patch16_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_signed,0.15,3,True,-0.43706417083740234,-0.019137326627969742,False,0.21481405198574066,0.2810457646846771,1.0
vit_base_patch16_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_signed,0.15,3,True,0.7266130447387695,0.1340206116437912,False,0.11191260069608688,0.35172414779663086,1.0
vit_base_patch16_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_signed,0.15,3,True,0.6483001708984375,0.12106510996818542,False,0.1773589700460434,0.30666667222976685,1.0
vit_base_patch16_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_signed,0.15,3,True,0.0691518783569336,0.003213942050933838,False,0.0665396973490715,0.3154362440109253,1.0
vit_base_patch16_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_signed,0.15,3,True,0.019926071166992188,0.00594756007194519,False,-0.035826247185468674,0.3802816867828369,1.0
vit_base_patch16_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_signed,0.15,3,True,-0.00214385986328125,-0.0005101114511489868,False,0.34578490257263184,0.21739129722118378,1.0
vit_base_patch16_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_signed,0.15,3,True,0.03510284423828125,0.004798553884029388,False,0.28531745076179504,0.2810457646846771,1.0
vit_base_patch16_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,0,True,-0.025976181030273438,-0.0035076066851615906,False,0.17259041965007782,0.3243243098258972,1.0
vit_base_patch16_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,0,True,-0.5424604415893555,-0.025654781609773636,False,0.21481405198574066,0.2810457646846771,1.0
vit_base_patch16_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,0,True,0.4265871047973633,0.04897254705429077,False,0.11191260069608688,0.35172414779663086,1.0
vit_base_patch16_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,0,True,0.3171663284301758,0.07217681407928467,False,0.1773589700460434,0.30666667222976685,1.0
vit_base_patch16_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,0,True,0.12385749816894531,0.014448821544647217,False,0.0665396973490715,0.3154362440109253,1.0
vit_base_patch16_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,0,True,0.04457664489746094,0.007918834686279297,False,-0.035826247185468674,0.3802816867828369,1.0
vit_base_patch16_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,0,True,0.05340576171875,0.004990667104721069,False,0.34578490257263184,0.21739129722118378,1.0
vit_base_patch16_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,0,True,-0.026851654052734375,0.001374267041683197,False,0.28531745076179504,0.2810457646846771,1.0
vit_base_patch16_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,1,True,0.055423736572265625,0.005971729755401611,False,0.17259041965007782,0.3243243098258972,1.0
vit_base_patch16_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,1,True,-0.24384021759033203,-0.0138884037733078,False,0.21481405198574066,0.2810457646846771,1.0
vit_base_patch16_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,1,True,0.5628013610839844,0.10752171277999878,False,0.11191260069608688,0.35172414779663086,1.0
vit_base_patch16_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,1,True,1.1814889907836914,0.21029075980186462,False,0.1773589700460434,0.30666667222976685,1.0
vit_base_patch16_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,1,True,-0.022327423095703125,0.008536562323570251,False,0.0665396973490715,0.3154362440109253,1.0
vit_base_patch16_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,1,True,-0.16901779174804688,-0.01918584108352661,False,-0.035826247185468674,0.3802816867828369,1.0
vit_base_patch16_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,1,True,-0.05030250549316406,-0.005544997751712799,False,0.34578490257263184,0.21739129722118378,1.0
vit_base_patch16_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,1,True,0.08889198303222656,0.0119633749127388,False,0.28531745076179504,0.2810457646846771,1.0
vit_base_patch16_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,2,True,0.043575286865234375,0.004923701286315918,False,0.17259041965007782,0.3243243098258972,1.0
vit_base_patch16_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,2,True,-0.04705333709716797,-0.004246607422828674,False,0.21481405198574066,0.2810457646846771,1.0
vit_base_patch16_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,2,True,0.34980106353759766,0.04783293604850769,False,0.11191260069608688,0.35172414779663086,1.0
vit_base_patch16_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,2,True,0.20800399780273438,0.030172497034072876,False,0.1773589700460434,0.30666667222976685,1.0
vit_base_patch16_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,2,True,0.14366722106933594,0.021276012063026428,False,0.0665396973490715,0.3154362440109253,1.0
vit_base_patch16_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,2,True,-0.02639484405517578,-0.0017762184143066406,False,-0.035826247185468674,0.3802816867828369,1.0
vit_base_patch16_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,2,True,-0.005284309387207031,-0.0005243048071861267,False,0.34578490257263184,0.21739129722118378,1.0
vit_base_patch16_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,2,True,-0.053870201110839844,0.001993916928768158,False,0.28531745076179504,0.2810457646846771,1.0
vit_base_patch16_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,3,True,-0.09273338317871094,-0.012214593589305878,False,0.17259041965007782,0.3243243098258972,1.0
vit_base_patch16_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,3,True,-0.3135204315185547,-0.01538783311843872,False,0.21481405198574066,0.2810457646846771,1.0
vit_base_patch16_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,3,True,0.5279827117919922,0.08573879301548004,False,0.11191260069608688,0.35172414779663086,1.0
vit_base_patch16_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,3,True,0.5909643173217773,0.031443268060684204,False,0.1773589700460434,0.30666667222976685,1.0
vit_base_patch16_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,3,True,-0.15929031372070312,-0.0327182412147522,False,0.0665396973490715,0.3154362440109253,1.0
vit_base_patch16_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,3,True,-0.06196022033691406,-0.005973696708679199,False,-0.035826247185468674,0.3802816867828369,1.0
vit_base_patch16_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,3,True,0.0187225341796875,0.001513354480266571,False,0.34578490257263184,0.21739129722118378,1.0
vit_base_patch16_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,3,True,-0.09387588500976562,-0.006477244198322296,False,0.28531745076179504,0.2810457646846771,1.0
vit_base_patch16_224,0,ILSVRC2012_val_00000031.JPEG,predicted,random_uniform,0.15,0,True,-0.05134296417236328,-0.007020354270935059,False,1.0,1.0,1.0
vit_base_patch16_224,1,ILSVRC2012_val_00000081.JPEG,predicted,random_uniform,0.15,0,True,-0.14099597930908203,-0.011456113308668137,False,1.0,1.0,1.0
vit_base_patch16_224,2,ILSVRC2012_val_00000102.JPEG,predicted,random_uniform,0.15,0,True,1.4654273986816406,0.4990736246109009,False,1.0,1.0,1.0
vit_base_patch16_224,3,ILSVRC2012_val_00000117.JPEG,predicted,random_uniform,0.15,0,True,0.43717002868652344,0.08436217904090881,False,1.0,1.0,1.0
vit_base_patch16_224,4,ILSVRC2012_val_00000120.JPEG,predicted,random_uniform,0.15,0,True,-0.24529647827148438,-0.04519359767436981,False,1.0,1.0,1.0
vit_base_patch16_224,5,ILSVRC2012_val_00000138.JPEG,predicted,random_uniform,0.15,0,True,-0.11285972595214844,-0.012844592332839966,False,1.0,1.0,1.0
vit_base_patch16_224,6,ILSVRC2012_val_00000166.JPEG,predicted,random_uniform,0.15,0,True,0.04218292236328125,0.00420042872428894,False,1.0,1.0,1.0
vit_base_patch16_224,7,ILSVRC2012_val_00000262.JPEG,predicted,random_uniform,0.15,0,True,-0.054866790771484375,-0.005618534982204437,False,1.0,1.0,1.0
vit_base_patch16_224,0,ILSVRC2012_val_00000031.JPEG,predicted,random_uniform,0.15,1,True,-0.04586982727050781,-0.005765922367572784,False,1.0,1.0,1.0
vit_base_patch16_224,1,ILSVRC2012_val_00000081.JPEG,predicted,random_uniform,0.15,1,True,-0.6715383529663086,-0.0336960069835186,False,1.0,1.0,1.0
vit_base_patch16_224,2,ILSVRC2012_val_00000102.JPEG,predicted,random_uniform,0.15,1,True,1.454732894897461,0.451549232006073,False,1.0,1.0,1.0
vit_base_patch16_224,3,ILSVRC2012_val_00000117.JPEG,predicted,random_uniform,0.15,1,True,0.5328483581542969,0.09529843926429749,False,1.0,1.0,1.0
vit_base_patch16_224,4,ILSVRC2012_val_00000120.JPEG,predicted,random_uniform,0.15,1,True,-0.13317203521728516,-0.029597148299217224,False,1.0,1.0,1.0
vit_base_patch16_224,5,ILSVRC2012_val_00000138.JPEG,predicted,random_uniform,0.15,1,True,-0.07349014282226562,-0.0074717700481414795,False,1.0,1.0,1.0
vit_base_patch16_224,6,ILSVRC2012_val_00000166.JPEG,predicted,random_uniform,0.15,1,True,-0.02323150634765625,-0.00320453941822052,False,1.0,1.0,1.0
vit_base_patch16_224,7,ILSVRC2012_val_00000262.JPEG,predicted,random_uniform,0.15,1,True,-0.062224388122558594,0.0011493489146232605,False,1.0,1.0,1.0
vit_base_patch16_224,0,ILSVRC2012_val_00000031.JPEG,predicted,random_uniform,0.15,2,True,0.017177581787109375,0.000736922025680542,False,1.0,1.0,1.0
vit_base_patch16_224,1,ILSVRC2012_val_00000081.JPEG,predicted,random_uniform,0.15,2,True,-0.4572591781616211,-0.028016038239002228,False,1.0,1.0,1.0
vit_base_patch16_224,2,ILSVRC2012_val_00000102.JPEG,predicted,random_uniform,0.15,2,True,0.702998161315918,0.1291731745004654,False,1.0,1.0,1.0
vit_base_patch16_224,3,ILSVRC2012_val_00000117.JPEG,predicted,random_uniform,0.15,2,True,0.6637506484985352,0.06706547737121582,False,1.0,1.0,1.0
vit_base_patch16_224,4,ILSVRC2012_val_00000120.JPEG,predicted,random_uniform,0.15,2,True,-0.16206741333007812,-0.03360927104949951,False,1.0,1.0,1.0
vit_base_patch16_224,5,ILSVRC2012_val_00000138.JPEG,predicted,random_uniform,0.15,2,True,-0.18703269958496094,-0.020817726850509644,False,1.0,1.0,1.0
